title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Effie-Gray,-0.18262,-0.12941,-0.91563,-0.66198,-1.0084,-0.93414,1.6198,-0.022061,-0.29117,0.075012,-1.2268,-0.32682,-0.63981,-0.76645,-0.32908,-0.015366,-0.16484,-0.226,0.12202,0.065622,-0.1974,-0.069803,-0.62717,-0.63702,-0.76338,-0.76659,-0.24501,-0.49115,0.12687,-0.044706,-0.40373,-0.45855,-1.2752,-0.05688,0.50209,0.49306,0.2791,-0.62048,1.3053,0.49476,-1.2969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elvis-Nixon,0.59413,0.67494,0.3086,0.21073,0.30332,0.51789,0.74982,0.28168,-0.12364,0.084348,-0.78586,-1.0304,-0.94624,-0.55572,0.28063,-0.63319,-0.73616,-0.226,0.30916,0.24718,0.18985,-0.37376,-0.47577,-0.55192,-0.33468,-0.41287,-0.24501,0.047565,-0.29767,-0.77451,-0.31203,-0.54063,-0.70496,0.054078,-0.87451,-0.21832,-1.0507,0.47228,1.1963,1.2014,0.10504,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elysium,0.067304,0.13236,0.1426,0.15082,0.1726,-0.040038,-0.97353,-0.63039,-0.35216,0.084348,2.224,0.47302,0.44923,0.4816,-0.16468,0.32529,0.03321,-0.226,-0.66574,-0.32139,-0.29421,-0.37376,1.5681,1.519,0.15377,0.31825,-0.24501,0.49385,2.0709,0.86948,2.743,2.3617,2.4315,2.2691,-0.22284,-0.88044,-0.61373,-0.12673,-0.99395,-1.2142,-1.8035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enders-Game,-0.3871,-0.33564,-0.90162,-0.73671,-0.92876,-1.0278,-0.70189,-0.39349,-0.28983,0.084348,0.5581,-0.59202,-0.63594,-0.70139,-0.050122,-0.22923,-0.77762,-0.226,-0.19809,0.68951,1.3839,-0.37376,1.7195,1.9637,0.17899,0.86608,-0.24501,0.78764,0.73724,0.070087,3.0563,1.3989,1.0004,1.0087,-0.68864,-1.5039,-1.468,-0.51655,0.81995,0.15365,0.50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endless-Love,1.4234,0.32365,0.14981,-0.065976,0.21161,0.3373,-0.8023,-0.64132,-0.83205,-1.7846,1.4821,-0.50535,-0.39958,-0.20515,-0.55623,-0.262,-0.18423,-0.226,-0.22224,-0.036623,0.38347,-0.22178,1.2653,0.71557,-0.91276,-0.81033,-0.24501,-1.0263,-0.13073,-1.0685,-0.49791,-0.45233,1.4583,3.1751,2.7011,0.0033175,-0.37319,-0.95009,-1.0366,-1.732,-1.357,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enemies-Closer,-0.24084,-0.185,-0.46481,-0.39197,-0.4728,-0.53,-0.6355,-0.47052,-0.36255,0.084348,0.59309,-0.72415,-0.85738,-0.68448,-1.4287,-1.3556,-1.1718,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,0.347,0.46693,-0.24501,0.29886,0.8282,0.19932,0.48261,0.69426,1.0315,0.099705,-0.74728,-0.89709,-0.013694,0.69618,0.50649,0.30701,-1.844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enemy,-0.16842,-0.11042,-0.52857,-1.0557,-0.31865,-0.22315,0.29407,0.41016,0.52038,0.084348,-0.72286,-1.054,-0.65647,-0.69688,-0.74407,-0.21596,0.31485,-0.226,0.20338,0.32794,0.12531,-0.37376,-0.021572,-0.0052866,0.045444,0.01561,-0.24501,-0.12629,-0.78591,-0.50684,-0.2173,-0.23232,1.8185,2.1016,-0.0018846,-0.65985,-0.34021,-0.037524,-0.72446,-0.79251,-0.16199,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enough-Said,0.65661,0.73929,0.36848,0.079357,0.51353,0.29903,1.2403,-0.14964,-0.37293,0.084348,-0.96085,-0.177,-0.37896,-0.52901,0.67902,0.51559,0.18969,-0.226,-0.1953,0.093969,-0.32648,-0.37376,-0.70287,-0.75567,-1.4389,-1.5925,-0.24501,-1.5137,1.1648,-0.050756,-0.7001,-0.96263,-1.3095,-0.90248,1.1018,1.5884,0.01855,1.0325,-0.075133,-0.47062,-0.62034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entertainment,1.0414,1.1356,1.1958,1.1909,1.1643,1.1861,3.2461,1.6129,0.52038,0.084348,-1.3878,2.4047,2.332,2.1283,0.48864,0.61001,-0.34222,-0.226,1.5622,0.82729,0.3512,0.84208,-0.77857,-0.83126,-1.2465,-0.68246,-0.24501,-1.1719,-1.1782,-1.071,-0.80885,-1.3214,-1.5031,-0.012083,1.9405,2.0147,1.5229,-1.2694,-1.1294,-0.51213,-0.5151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entourage,0.68359,0.76708,0.11801,0.20471,0.11678,-0.095372,-0.82343,-0.52836,-0.48719,0.084348,1.8251,-0.6376,-0.65027,-0.4577,1.1264,0.11623,-0.39448,-0.226,0.70785,0.75462,0.31893,-0.22178,-0.62717,-0.6908,0.43248,0.3287,-0.24501,0.14577,-0.34338,-1.1745,-0.26722,0.34707,1.8229,-0.16121,-0.34831,-0.32202,-0.091154,-0.28328,-0.045677,-0.43592,-0.22275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epic,0.53875,0.61279,0.45602,-0.15149,0.77944,0.2669,-0.083584,0.41596,0.54936,0.075012,-0.35887,-0.35812,-0.10424,-0.30408,0.71934,0.51516,0.11833,-0.226,2.0178,6.376,6.644,-0.37376,-0.24867,-0.34391,-0.2545,0.17342,-0.24501,0.22591,-1.6089,-1.5184,-0.17537,0.14139,0.70968,0.88263,-0.88522,-0.34075,0.78796,0.30012,-0.15251,-0.52236,-0.66839,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Erased,0.73756,0.60473,-0.28569,-0.1614,-0.28554,-0.53545,-0.63251,-0.78443,-1.1018,-0.29841,1.0411,-0.62381,-0.53086,-0.66399,-0.56118,0.098452,1.7852,-0.226,0.097609,-0.95996,-0.71373,1.298,-0.85427,-0.88925,0.61064,0.75337,-0.24501,0.82672,0.69298,0.58486,0.29026,0.38562,0.53096,-0.6889,-1.0781,-1.0195,-0.27202,0.14356,1.198,1.3712,-1.272,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape-Plan,0.71767,0.80218,-0.60339,-0.50472,-0.61903,-0.67254,-0.71299,-0.71058,-0.38332,0.084348,1.3981,-0.42793,-0.3836,-0.52757,-0.20259,-0.072998,0.37978,1.448,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,0.22949,0.28835,-0.24501,0.21198,2.0357,1.755,0.41439,1.0443,0.83507,-0.067,-0.88869,-1.0539,-1.2508,-0.45634,0.45242,0.94213,0.85536,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escobar-Paradise-Lost,0.854,0.94258,-0.34377,-0.6539,-0.21631,-0.17819,-0.11633,-0.04277,0.27108,0.084348,0.040113,-0.41384,0.1479,0.62321,-0.37014,0.30919,0.44184,-0.226,-0.10915,-0.10251,-0.1974,-0.37376,0.35693,0.13002,-0.7913,-0.43377,-0.24501,-0.30746,-0.95371,0.041053,0.55473,0.32638,-0.045331,3.2331,1.9258,0.62347,-0.77383,-0.80513,-1.0867,-1.2047,-0.91756,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everest,1.4348,1.5407,0.31386,0.82837,0.17956,-0.29181,-0.24288,-0.053172,0.23992,0.084348,0.3691,0.72501,0.08099,-0.23533,0.27712,0.58778,0.68153,-0.226,0.034144,0.17052,0.12531,-0.37376,0.58403,0.19505,0.36,1.2805,-0.24501,0.92305,-0.46805,-0.67305,2.3016,1.8977,0.43195,0.33588,-0.34807,-0.37717,0.021144,-0.69496,-0.9623,-0.40246,0.68627,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Everly,-0.29622,-0.24629,-1.4993,-1.3965,-1.5466,-1.2985,-0.6557,-0.19266,1.2965,0.075012,0.57909,-0.43805,-0.60869,-0.5745,-0.94745,-0.98186,-1.1066,-0.226,0.1627,-0.048732,-0.10058,-0.37376,-0.021572,0.02406,-0.78695,-0.64434,0.66772,-0.58004,0.8848,0.92903,2.2332,0.78571,0.48389,-0.014036,-1.5881,-1.8872,-1.6737,-0.42155,0.94392,1.5559,2.0178,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everybody-Wants-Some,0.69069,0.77439,1.2985,0.91343,1.2478,2.2525,0.46604,-0.21932,-0.55991,0.084348,-0.57586,0.049193,-0.72209,0.80402,0.48426,-0.17326,-0.12751,-0.226,2.1155,0.25971,0.51256,2.9698,-0.70287,-0.75699,0.47484,-0.3011,-0.24501,-0.38074,0.58355,-0.98967,-0.89676,-1.1285,-0.62629,-0.54646,0.82481,1.1365,-0.26534,-0.2088,-0.81371,0.37083,0.74103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exists,0.15535,0.22303,-0.38347,-0.53104,-0.26451,-0.55104,-0.79683,-0.54054,-0.38332,0.084348,1.4611,0.46226,0.91034,0.90481,0.39548,1.5243,0.89384,-0.226,-0.35038,-0.035357,-0.13286,-0.37376,0.35693,0.29526,-0.088079,1.034,-0.24501,0.94333,1.3781,1.0291,1.9021,2.6684,1.5071,-0.5309,-1.4586,-0.48469,0.47404,-0.68693,-0.73809,-0.53382,0.27256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Machina,-0.20534,-0.14844,-0.76453,-0.61764,-0.76761,-0.98289,-0.63268,0.27529,2.1512,0.084348,0.57209,-0.48124,-0.55237,-1.0246,-0.52804,0.45562,1.0428,-0.226,-0.23192,0.46963,1.0934,-0.37376,1.4924,1.5988,0.61938,1.5619,-0.24501,1.6889,-0.097707,-0.26855,-0.73302,-0.12228,2.6241,2.2862,0.49495,0.078583,0.12937,-0.94384,-1.689,-1.2504,-0.64523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exodus-Gods-and-Kings,-1.1,-1.0698,-1.218,-1.4897,-1.0434,-1.241,-0.35597,-0.042667,-0.22751,0.084348,-0.44287,-1.1381,-0.51882,-0.94622,0.52934,0.80855,0.8128,-0.226,-0.10418,0.35203,0.41575,-0.22178,0.20553,0.56392,1.1725,2.2588,-0.24501,1.4682,-1.1293,-0.56235,0.99021,1.7988,1.7171,2.3963,0.7001,0.16946,-0.17973,-1.7685,-1.5417,-1.1324,-0.90371,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Exposed-aka-Daughter-of-God,-0.91677,-0.88476,-0.034972,-0.14132,0.021018,-0.048631,-0.71741,-0.64285,-0.88266,0.075012,0.3901,0.29808,0.37384,0.23735,-0.20163,-0.57365,-0.96822,-0.226,-0.80903,-0.58449,-0.64919,-0.37376,0.65973,1.0604,1.3793,2.002,1.1976,2.3962,0.68169,-0.66358,0.66699,0.6726,1.0629,-0.65073,-1.4841,-1.7649,-1.9214,0.76309,3.3672,0.25403,0.24182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extraction,-0.20108,-0.14405,-0.68409,-0.50981,-0.69183,-0.95576,-1.0649,-0.99125,-0.99618,0.084348,3.05,0.24881,0.29726,-0.0061298,-0.28975,0.35019,1.3675,-0.226,-0.73887,-0.54745,-0.35875,-0.37376,4.1419,4.3861,0.72519,1.0437,1.1009,1.0644,0.35144,0.17914,1.0581,1.0212,1.0091,0.37879,-0.10841,-0.24225,-0.64819,-1.7132,-1.2124,0.4328,1.5151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eye-in-the-Sky,0.68501,0.76854,0.15793,0.27314,0.1117,0.086689,-0.33026,-0.32122,-0.35216,0.084348,0.3551,-0.10484,-0.24107,-0.013485,0.39735,0.32494,0.61869,-0.226,-0.63911,-0.25867,-0.29421,-0.37376,-0.097272,-0.22956,0.34048,-0.54648,-0.24501,-0.02812,0.95432,0.85819,-0.48076,0.18041,1.1498,1.1615,0.75341,0.42092,-0.72158,-1.2462,-0.56795,-0.41299,-0.097384,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fading-Gigolo,0.59413,0.67494,-0.37019,-0.69633,-0.32391,0.22346,1.3644,0.25076,-0.321,0.084348,-1.0238,0.55143,1.0659,0.90673,-0.42848,-0.57493,-0.67748,-0.226,2.3433,-0.86067,0.060768,4.6416,-0.77857,-0.82029,1.0602,0.58759,-0.24501,1.3692,0.64831,1.2999,-0.48865,-0.84838,-1.1468,0.90245,1.6492,0.63631,-0.17417,-1.0839,0.40362,0.25248,-0.7666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faith-Connections,2.9187,2.7591,0.67783,0.7775,0.55684,0.92455,-0.23897,-0.31846,-0.39453,-0.29841,0.93608,1.5387,1.457,1.924,-0.25828,-0.10636,0.16658,-0.226,1.2693,0.58679,0.060768,-0.22178,-0.70287,-0.81687,-0.56278,-0.40689,-0.24501,-0.49586,-0.69075,-0.14468,-0.79208,-1.179,-1.5469,-1.3619,1.3213,1.8603,2.7033,1.1195,-1.0942,-1.8433,-0.74187,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Family-Weekend,-0.83867,-0.80071,1.5025,1.5956,1.4218,1.4543,0.47039,-0.24015,-0.70533,0.084348,-0.99585,0.81749,0.26649,0.18426,0.90754,0.55797,-0.098683,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-1.5432,-1.6853,-0.24501,-1.7769,1.1504,0.099503,-0.78774,-0.93843,-1.2342,-1.0101,0.018488,-0.2204,0.093415,0.27425,0.94217,1.3774,-0.23379,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Far-from-the-Madding-Crowd,-1.1284,-1.2383,-0.25924,-0.36947,-0.25632,0.021261,-0.32828,-0.11796,-0.085708,-0.29841,-0.52687,-0.53628,-0.16316,0.25681,0.1927,1.1586,1.0076,-0.226,-0.57501,-0.47705,-0.5201,-0.37376,-0.24867,-0.035599,0.19055,0.39313,-0.24501,0.10003,0.13419,0.70956,-0.56018,-0.052761,-0.29223,-0.28702,2.7535,2.2363,1.4688,-1.4572,-1.4305,-2.0686,-0.80247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fast-Furious-6,-2.3155,-2.3217,0.32558,0.35212,0.29823,0.34725,-0.97646,-1.0026,-1.1416,0.084348,0.12411,-0.48216,-0.19424,0.37607,-0.35063,-0.29586,-0.16079,-0.226,-0.31898,-0.17858,-0.26194,-0.22178,0.20553,1.4368,1.0777,0.29653,-0.24501,0.7534,0.60178,1.3277,-0.2516,0.70317,0.82163,-0.55125,-1.2466,-1.678,-2.4962,-1.8011,0.62695,3.9008,1.2093,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fat,-0.73785,-0.69688,-0.15219,-0.075409,-0.25726,0.19118,0.13206,-0.44913,-0.69494,0.084348,-0.79986,-0.40093,-0.59828,0.3725,-0.6234,-0.11115,0.48502,-0.226,2.9535,2.3034,1.8034,-0.37376,-0.62717,-0.58928,0.85618,0.99119,-0.24501,0.68001,-0.76093,-0.99658,-0.321,-0.74473,-1.1125,-1.3615,-0.7588,0.05465,0.26056,2.0115,0.77027,-0.0021814,0.38115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fathers-and-Daughters,-0.34024,-0.28738,-0.90691,-1.0763,-0.85193,-0.6436,-0.55852,-0.35768,-0.46642,0.084348,0.3131,-0.71074,-0.82999,-1.0554,-0.79769,-0.84526,-0.31892,-0.226,-0.73231,-0.69261,-0.84281,-0.37376,-0.62717,-0.62479,0.1806,-0.4299,2.3223,-0.23409,0.68169,2.3442,-0.54712,-0.81216,-0.58319,-0.70091,1.0837,1.5842,0.52704,-0.023697,-0.75172,-0.51585,-0.42209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faults,0.40527,0.47546,0.41784,0.22882,0.48883,0.46065,-0.06558,0.065662,-0.46758,0.075012,-0.24688,1.6138,1.7282,1.4617,0.76726,2.8049,1.9815,-0.226,-0.79198,-0.65145,-0.77827,-0.37376,-0.24867,-0.32705,0.74207,0.073162,0.25563,1.0286,0.39154,0.27348,0.31005,0.39917,0.17342,0.75179,-0.14425,-0.61545,-0.12933,0.25997,0.78478,-0.49231,-0.42523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fear-Clinic,-1.1099,-1.08,-0.93466,-0.84131,-0.87889,-1.2842,-0.88536,-0.59695,-0.37293,0.084348,0.67709,-1.3013,-0.70942,-1.2158,-0.54109,-0.24501,-0.4835,-0.226,-0.2101,0.0095508,0.060768,-0.37376,1.5681,2.396,-0.41917,-0.30272,-0.24501,-0.4418,-0.8416,-0.84916,0.44588,0.4774,0.32038,-0.53593,-1.4166,-1.8529,-0.30908,1.3728,1.4957,0.37579,0.36362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fed-Up,0.51319,0.59158,1.2518,1.1889,1.2373,1.2878,-0.28406,-0.21546,-0.22751,0.084348,0.13111,0.75375,0.65491,0.69611,3.1051,4.7073,3.8207,-0.226,0.62485,0.39653,0.15758,-0.37376,-0.55147,-0.61352,-0.52571,-0.46772,-0.24501,0.0023582,-0.26614,-0.75355,0.016823,0.32874,-0.17527,0.57047,1.0509,0.4563,-1.0648,-1.6883,-0.21581,0.56602,0.40123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Felony,0.14967,0.024056,-0.52298,-0.13775,-0.59564,-1.0006,-0.61158,-0.37763,-0.57384,-0.29841,0.63509,-0.79685,-1.0089,-1.4347,-0.80732,-0.93457,-0.92453,-0.226,-0.87877,-0.71675,-0.746,-0.37376,0.20553,0.1496,-0.036795,-0.31853,-0.24501,-0.07759,0.2374,-0.13215,1.1353,0.33037,-0.15058,-0.068953,1.0828,2.4874,0.35767,-0.69318,-0.99088,-1.6613,-0.96815,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fifty-Shades-of-Black,0.37971,0.4541,-0.47948,-0.27612,-0.54272,-0.58389,-0.23886,-0.26631,-0.38332,0.084348,-0.050883,-0.39408,-0.59185,-0.87847,-0.67247,-0.082477,0.32132,-0.226,-0.18681,0.044083,0.060768,-0.37376,0.81113,0.65747,0.60001,0.23246,-0.24501,0.38252,-0.0030651,0.47014,-0.40302,-0.48617,-0.25481,-0.41142,-0.43541,-0.56447,0.31875,0.51331,0.38164,0.19796,0.67664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fifty-Shades-of-Grey,0.71767,0.58509,-0.96252,-0.66773,-1.0502,-1.0946,-0.62208,-0.082661,0.31277,-0.29841,0.66309,-0.45374,-0.86535,-1.223,-0.80763,-0.93713,-0.8198,-0.226,-0.41194,0.3873,1.2225,-0.37376,1.4924,1.141,-1.1086,-0.062277,-0.24501,-0.10854,-0.8416,-1.136,-0.26495,0.22485,1.0041,1.0915,0.10878,-0.039344,-0.51737,-1.1954,0.82742,-0.22184,-0.89586,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filth,-1.8881,-1.8841,-0.30659,-0.36299,-0.32584,-0.03929,0.45854,0.04214,-0.17703,0.075012,-1.2688,-0.36344,-0.86717,-0.97773,0.54886,0.25309,-0.15928,-0.226,1.1716,-0.95996,-0.35875,2.9698,-0.85427,-0.82186,0.72574,0.1247,-0.24501,-0.28102,0.45911,-0.020175,-0.91642,-1.2489,-1.0351,0.07988,-1.0993,-1.0684,0.047829,1.3536,1.6557,0.8086,0.26888,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finding-Vivian-Maier,2.4288,1.152,1.9299,1.93,1.8198,2.1771,0.31962,-0.090723,-0.32515,-1.7846,-0.36587,1.7239,1.7591,2.0377,1.1515,0.70581,1.0474,-0.226,0.097609,0.43922,0.28666,-0.22178,-0.40007,-0.61045,-0.17182,-0.84714,-0.24501,-0.77567,0.19424,2.0189,-0.88718,-1.2171,-1.5756,-0.29004,1.1409,2.0611,-0.411,-0.92377,0.66608,0.29958,-0.62115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Focus,0.72051,0.8051,0.097187,0.090604,0.15164,-0.16093,-0.78171,-0.40918,0.21915,0.084348,1.7201,1.3533,1.2199,0.89716,-0.67237,-0.48444,-0.44636,-0.226,-0.22378,0.66184,1.5775,-0.37376,0.88683,0.61625,-0.60161,-0.88651,-0.24501,-0.81284,-0.35821,0.47014,-0.045847,0.088631,-0.071959,0.60301,0.73485,1.0199,-0.66339,-0.59416,-0.34287,-0.4638,-0.026123,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Force-Majeure,0.091445,0.15722,1.9327,2.2649,1.8072,1.4783,2.0395,2.0735,2.1096,0.084348,-1.2688,2.1762,1.3321,1.0206,1.2806,1.2423,0.037585,-0.226,0.82989,-0.51315,-0.32648,1.754,-0.77857,-0.80537,-0.31846,1.1256,-0.24501,0.59784,-1.7246,-1.4425,3.3905,3.1439,-0.39238,-1.6414,-0.64085,0.68313,0.964,0.057479,-1.5079,-0.59826,-0.34168,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For-No-Good-Reason,-1.2604,-1.2383,4.2579,4.3319,4.131,4.079,-0.30065,-0.1797,-0.37419,0.075012,-0.58986,2.0485,2.0617,1.9949,0.94612,0.65275,0.96043,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-1.2975,-1.2875,-0.24501,-1.2691,0.13419,1.3081,-0.83627,-0.93406,-1.0121,-1.3009,-0.71324,-0.9727,-1.9942,-1.8493,0.97778,4.5177,1.8573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Forsaken,0.00056327,0.063619,-0.86073,-1.0811,-0.72908,-0.85046,-0.057369,-0.099125,0.063337,0.084348,-0.41487,-1.0835,-0.86915,-1.1206,-0.16072,0.077209,0.16008,-0.226,0.22779,0.29556,0.093039,-0.37376,0.43263,0.415,-0.26763,-0.30385,-0.24501,-0.61785,1.0722,0.70492,0.95919,1.7532,0.96222,1.292,0.74056,-0.47255,-1.196,-0.90415,-0.2057,-0.45947,-0.3083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fort-Bliss,0.42941,0.50529,-0.45601,-0.59205,-0.42608,-0.21577,-0.33793,-0.43255,-0.50797,0.084348,0.18711,-0.23624,0.35283,0.45667,-0.93124,-0.76216,-0.1951,-0.226,-0.20615,-0.099502,-0.29421,-0.37376,0.43263,0.29414,0.07294,0.39466,-0.24501,0.55749,-0.60897,0.25534,0.16134,-0.19193,0.17443,0.31641,-1.047,-0.38376,0.30393,2.1609,0.0018023,-0.6246,-0.58171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
For-Those-Who-Can-Tell-No-Tales,-0.39846,-0.35149,-1.2533,-1.0532,-1.3297,-1.1759,-0.17972,-0.0040935,-0.50909,0.075012,-0.33787,-0.88258,-1.2446,-0.091682,-0.75215,-0.49161,-0.67658,-0.226,-0.91988,-0.84241,-0.90735,-0.37376,0.50833,0.63417,1.0742,0.022183,-0.24501,0.10726,0.028976,-0.40057,0.042924,-0.030243,-0.67631,-0.145,0.53208,1.082,-0.7894,-1.6686,0.15347,1.2076,-0.39855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxcatcher,-2.1877,-2.1901,-0.48557,-0.51927,-0.38639,-0.80995,0.10621,0.2035,-0.36255,0.084348,-1.2338,-0.16074,0.20987,-0.58209,-0.86049,-0.79826,-1.1679,-0.226,0.80548,-0.33051,-0.29421,0.84208,-0.62717,-0.35314,-0.054571,0.0026715,-0.24501,-0.54373,0.8848,-0.99256,-0.22706,0.055378,2.2061,0.84736,-0.18062,-0.073682,-0.97286,0.065954,0.62431,-1.4628,-0.15171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank,-0.15706,-0.098718,-0.29997,-0.26294,-0.30789,-0.30561,0.56129,-0.22419,-0.37293,0.084348,-0.86285,-0.86277,-0.9992,-1.2836,0.81981,1.1015,1.4613,-0.226,1.2693,-0.95996,-0.32648,3.1218,-0.85427,-0.87559,-0.69379,-0.60811,-0.24501,-0.81986,-0.34039,-0.72888,-0.28589,-0.22845,-0.88351,-0.61854,-1.3328,0.28634,1.5674,1.8465,-0.26813,-0.47,-0.34953,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankentsteins-Army,-0.68531,-0.64276,-0.55597,-0.50615,-0.50549,-0.83298,-0.70637,-0.5261,-0.38332,0.084348,0.4531,-0.022501,0.3911,-0.014545,-1.5033,-1.0655,-0.66111,-0.226,-0.45567,0.11826,0.25439,-0.37376,1.5681,2.0161,-0.5554,0.036033,-0.24501,0.1961,1.0127,0.77606,1.0108,1.5973,1.3177,0.33955,-1.182,-1.3371,-0.47363,0.22117,-0.20614,0.17348,0.23214,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
